American,+17,Colgate,20220221,174735
Indiana,+6.5,Ohio State,20220221,174735
Louisville,+9,North Carolina,20220221,174735
Georgia Tech,+8.5,Syracuse,20220221,174735
Penn State,+3,Maryland,20220221,174735
Florida State,-1,Boston College,20220221,174735
UTEP,+4.5,Middle Tennessee,20220221,174735
Coppin State,+8,Howard,20220221,174735
Holy Cross,+5.5,Lafayette,20220221,174735
Delaware State,+9.5,South Carolina State,20220221,174735
Norfolk State,-5,Morgan State,20220221,174735
Alabama A&M,+6,Florida A&M,20220221,174735
UMES,+6.5,North Carolina Central,20220221,174735
Indiana State,+11,Drake,20220221,174735
West Virginia,+4.5,TCU,20220221,174735
Loyola Chicago,-9.5,Illinois State,20220221,174735
Idaho State,+13.5,Northern Colorado,20220221,174735
Liberty,-11.5,Central Arkansas,20220221,174735
Evansville,+8.5,Valparaiso,20220221,174735
The Citadel,+6.5,Samford,20220221,174735
Eastern Illinois,+7.5,SIUE,20220221,174735
Southern Utah,-6,Northern Arizona,20220221,174735
Marshall,-6,Southern Mississippi,20220221,174735
Texas Southern,-9.5,Arkansas-Pine Bluff,20220221,174735
Prairie View,-8.5,Mississippi Valley,20220221,174735
Baylor,-5,Oklahoma State,20220221,174735
Arizona State,+13.5,UCLA,20220221,174735
San Francisco,-12.5,Pacific,20220221,174735
Alabama State,+2,Bethune-Cookman,20220221,174735
New Mexico State,-2.5,Seattle,20220221,174735
