Yale, -2.5 ,Princeton,20250131,140730
Butler, 3.5 ,Georgetown,20250131,140730
Dayton, -1.5 ,Saint Louis,20250131,140730
Saint Peter's, -1.5 ,Rider,20250131,140730
Niagara, -4 ,Canisius,20250131,140730
Mount St. Mary's, 7.5 ,Merrimack,20250131,140730
Iona, -1 ,Manhattan,20250131,140730
Brown, 1.5 ,Penn,20250131,140730
Harvard, 4.5 ,Columbia,20250131,140730
Fairfield, 12.5 ,Quinnipiac,20250131,140730
Dartmouth, 10.5 ,Cornell,20250131,140730
Akron, 2 ,Kent State,20250131,140730
Indiana, 12 ,Purdue,20250131,140730
Siena, 5.5 ,Marist,20250131,140730
UC San Diego,NL,Hawai'i,20250131,140730
