Penn State, 4.5 ,Rutgers,20260308,141403
Northern Iowa, -3.5 ,UIC,20260308,141403
Campbell, 8.5 ,UNC Wilmington,20260308,141403
Winthrop, 7.5 ,High Point,20260308,141403
Colgate, -1.5 ,Lehigh,20260308,141403
Memphis, -1.5 ,Tulane,20260308,141403
Charlotte, 16.5 ,South Florida,20260308,141403
Queens University, 2.5 ,Central Arkansas,20260308,141403
Boston University, 7.5 ,Navy,20260308,141403
Drexel, 4.5 ,Monmouth,20260308,141403
Temple, 10.5 ,Tulsa,20260308,141403
Illinois, -15.5 ,Maryland,20260308,141403
East Carolina, 10.5 ,UAB,20260308,141403
UTSA, 12.5 ,Rice,20260308,141403
Northern Kentucky, -2.5 ,Green Bay,20260308,141403
Western Carolina, 3.5 ,East Tennessee State,20260308,141403
Michigan State, 9.5 ,Michigan,20260308,141403
Iowa, 5.5 ,Nebraska,20260308,141403
Towson, 2.5 ,Charleston,20260308,141403
Marist, 4.5 ,Merrimack,20260308,141403
Southern Miss, 5.5 ,Troy,20260308,141403
Houston Christian, 4.5 ,New Orleans,20260308,141403
UNC Greensboro, 7.5 ,Furman,20260308,141403
Idaho State, 7.5 ,Portland State,20260308,141403
William & Mary, 5.5 ,Hofstra,20260308,141403
Fairfield, 2.5 ,Siena,20260308,141403
Georgia Southern, 4.5 ,Marshall,20260308,141403
San Francisco, -3.5 ,Oregon State,20260308,141403
Northwestern State, 2.5 ,Nicholls State,20260308,141403
North Dakota, 9.5 ,North Dakota State,20260308,141403
Idaho, 2.5 ,Montana State,20260308,141403
Pacific, 11.5 ,Santa Clara,20260308,141403
Seattle,NL,Pacific,20260308,141403
Washington,NL,Oregon,20260308,141403
Arizona,NL,Colorado,20260308,141403
Long Beach State,NL,Hawai'i,20260308,141403
