UMBC,+19.5,Vermont,20220312,161224
Indiana,+5.5,Iowa,20220312,161224
Texas A&M,+6,Arkansas,20220312,161224
Saint Louis,+3.5,Davidson,20220312,161224
Coppin State,+8,Norfolk State,20220312,161224
Pennsylvania,+3,Yale,20220312,161224
Tulane,+13,Houston,20220312,161224
Michigan State,+6.5,Purdue,20220312,161224
Kentucky,-2.5,Tennessee,20220312,161224
Richmond,+2.5,Dayton,20220312,161224
Memphis,-4.5,SMU,20220312,161224
Texas Tech,+2.5,Kansas,20220312,161224
San Diego State,-2.5,Boise State,20220312,161224
Texas Southern,-4,Alcorn,20220312,161224
Creighton,+7,Villanova,20220312,161224
Akron,+3,Kent State,20220312,161224
Northern Colorado,+4.5,Montana State,20220312,161224
Virginia Tech,+6,Duke,20220312,161224
Louisiana Tech,+3,UAB,20220312,161224
UCLA,+1.5,Arizona,20220312,161224
A&M-Corpus Christi,+3,Southeastern Louisiana,20220312,161224
Abilene Christian,+5.5,New Mexico State,20220312,161224
Cal State Fullerton,-2,Long Beach State,20220312,161224
