Pepperdine,+8,UC Davis,20231109,151750
Fairfield,+9.5,Rhode Island,20231109,151750
South Carolina State,+19,South Florida,20231109,151750
Southern Indiana,+32,Michigan State,20231109,151750
Northwestern State,+15.5,Tulane,20231109,151750
Tarleton State,+4.5,FIU,20231109,151750
ETSU,-1,Elon,20231109,151750
North Florida,+2.5,Charleston Southern,20231109,151750
Army West Point,+1,Stonehill,20231109,151750
Howard,+11,Georgia Tech,20231109,151750
Western Kentucky,+8,Wichita State,20231109,151750
Utah Valley,+8.5,Sam Houston,20231109,151750
SFA,+2.5,Middle Tennessee,20231109,151750
Lamar,+19,SMU,20231109,151750
Alabama A&M,+11,North Alabama,20231109,151750
Towson,-16.5,Coppin State,20231109,151750
Lindenwood,+33,Iowa State,20231109,151750
Omaha,+26.5,TCU,20231109,151750
Florida A&M,+25.5,Nebraska,20231109,151750
Mercer,-4.5,Chicago State,20231109,151750
CSU Bakersfield,+24.5,USC,20231109,151750
Cal Poly,+8.5,Denver,20231109,151750
CSUN,-2.5,Idaho,20231109,151750
New Mexico,+6.5,Saint Marys,20231109,151750
Portland State,+8,UC Santa Barbara,20231109,151750
Saint Francis PA,+27.5,San Francisco,20231109,151750
Northern Kentucky,+14.5,Washington,20231109,151750
Arizona,+5,Duke,20231109,151750
